Gemeente;NIS-code;Indicator;Jaar;Type;Mediaanprijs (in euro)
Geel;13008;Mediaanprijs huizen;2023;Open bebouwing;380000,0
Geel;13008;Mediaanprijs huizen;2024;Alle huizen;325000,0
Geel;13008;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;295000,0
Geel;13008;Mediaanprijs huizen;2024;Open bebouwing;380000,0
Geel;13008;Mediaanprijs huizen;2025;Alle huizen;340000,0
Geel;13008;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;269500,0
Geel;13008;Mediaanprijs huizen;2025;Open bebouwing;397500,0
Grobbendonk;13010;Mediaanprijs huizen;2010;Alle huizen;225000,0
Grobbendonk;13010;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;199000,0
Grobbendonk;13010;Mediaanprijs huizen;2010;Open bebouwing;250000,0
Grobbendonk;13010;Mediaanprijs huizen;2011;Alle huizen;245000,0
Grobbendonk;13010;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;200000,0
Grobbendonk;13010;Mediaanprijs huizen;2011;Open bebouwing;267500,0
Grobbendonk;13010;Mediaanprijs huizen;2012;Alle huizen;230000,0
Grobbendonk;13010;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;192000,0
Grobbendonk;13010;Mediaanprijs huizen;2012;Open bebouwing;269000,0
Grobbendonk;13010;Mediaanprijs huizen;2013;Alle huizen;251500,0
Grobbendonk;13010;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;219500,0
Grobbendonk;13010;Mediaanprijs huizen;2013;Open bebouwing;280000,0
Grobbendonk;13010;Mediaanprijs huizen;2014;Alle huizen;274000,0
Grobbendonk;13010;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;209750,0
Grobbendonk;13010;Mediaanprijs huizen;2014;Open bebouwing;310000,0
Grobbendonk;13010;Mediaanprijs huizen;2015;Alle huizen;243500,0
Grobbendonk;13010;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;
Grobbendonk;13010;Mediaanprijs huizen;2015;Open bebouwing;295000,0
Grobbendonk;13010;Mediaanprijs huizen;2016;Alle huizen;
Grobbendonk;13010;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;
Grobbendonk;13010;Mediaanprijs huizen;2016;Open bebouwing;
Grobbendonk;13010;Mediaanprijs huizen;2017;Alle huizen;272500,0
Grobbendonk;13010;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;235000,0
Grobbendonk;13010;Mediaanprijs huizen;2017;Open bebouwing;300000,0
Grobbendonk;13010;Mediaanprijs huizen;2018;Alle huizen;270000,0
Grobbendonk;13010;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;230000,0
Grobbendonk;13010;Mediaanprijs huizen;2018;Open bebouwing;305000,0
Grobbendonk;13010;Mediaanprijs huizen;2019;Alle huizen;289000,0
Grobbendonk;13010;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;250000,0
Grobbendonk;13010;Mediaanprijs huizen;2019;Open bebouwing;305000,0
Grobbendonk;13010;Mediaanprijs huizen;2020;Alle huizen;295000,0
Grobbendonk;13010;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;242500,0
Grobbendonk;13010;Mediaanprijs huizen;2020;Open bebouwing;340000,0
Grobbendonk;13010;Mediaanprijs huizen;2021;Alle huizen;310000,0
Grobbendonk;13010;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;275000,0
Grobbendonk;13010;Mediaanprijs huizen;2021;Open bebouwing;375000,0
Grobbendonk;13010;Mediaanprijs huizen;2022;Alle huizen;394500,0
Grobbendonk;13010;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;329000,0
Grobbendonk;13010;Mediaanprijs huizen;2022;Open bebouwing;417000,0
Grobbendonk;13010;Mediaanprijs huizen;2023;Alle huizen;320000,0
Grobbendonk;13010;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;284000,0
Grobbendonk;13010;Mediaanprijs huizen;2023;Open bebouwing;365000,0
Grobbendonk;13010;Mediaanprijs huizen;2024;Alle huizen;350000,0
Grobbendonk;13010;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;298000,0
Grobbendonk;13010;Mediaanprijs huizen;2024;Open bebouwing;380100,0
Grobbendonk;13010;Mediaanprijs huizen;2025;Alle huizen;339000,0
Grobbendonk;13010;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;312500,0
Grobbendonk;13010;Mediaanprijs huizen;2025;Open bebouwing;385000,0
Herentals;13011;Mediaanprijs huizen;2010;Alle huizen;190000,0
Herentals;13011;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;172500,0
Herentals;13011;Mediaanprijs huizen;2010;Open bebouwing;252500,0
Herentals;13011;Mediaanprijs huizen;2011;Alle huizen;205000,0
Herentals;13011;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;179500,0
Herentals;13011;Mediaanprijs huizen;2011;Open bebouwing;275625,0
Herentals;13011;Mediaanprijs huizen;2012;Alle huizen;205000,0
Herentals;13011;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;187950,0
Herentals;13011;Mediaanprijs huizen;2012;Open bebouwing;255000,0
Herentals;13011;Mediaanprijs huizen;2013;Alle huizen;208500,0
Herentals;13011;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;180000,0
Herentals;13011;Mediaanprijs huizen;2013;Open bebouwing;260000,0
Herentals;13011;Mediaanprijs huizen;2014;Alle huizen;215000,0
Herentals;13011;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;195000,0
Herentals;13011;Mediaanprijs huizen;2014;Open bebouwing;262000,0
Herentals;13011;Mediaanprijs huizen;2015;Alle huizen;220000,0
Herentals;13011;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;181500,0
Herentals;13011;Mediaanprijs huizen;2015;Open bebouwing;275000,0
Herentals;13011;Mediaanprijs huizen;2016;Alle huizen;195000,0
Herentals;13011;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;
Herentals;13011;Mediaanprijs huizen;2016;Open bebouwing;
Herentals;13011;Mediaanprijs huizen;2017;Alle huizen;235000,0
Herentals;13011;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;205000,0
Herentals;13011;Mediaanprijs huizen;2017;Open bebouwing;282500,0
Herentals;13011;Mediaanprijs huizen;2018;Alle huizen;240000,0
Herentals;13011;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;220000,0
Herentals;13011;Mediaanprijs huizen;2018;Open bebouwing;312500,0
Herentals;13011;Mediaanprijs huizen;2019;Alle huizen;240000,0
Herentals;13011;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;220000,0
Herentals;13011;Mediaanprijs huizen;2019;Open bebouwing;295000,0
Herentals;13011;Mediaanprijs huizen;2020;Alle huizen;257000,0
Herentals;13011;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;240000,0
Herentals;13011;Mediaanprijs huizen;2020;Open bebouwing;318000,0
Herentals;13011;Mediaanprijs huizen;2021;Alle huizen;265000,0
Herentals;13011;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;250000,0
Herentals;13011;Mediaanprijs huizen;2021;Open bebouwing;335000,0
Herentals;13011;Mediaanprijs huizen;2022;Alle huizen;288000,0
Herentals;13011;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;265000,0
Herentals;13011;Mediaanprijs huizen;2022;Open bebouwing;385750,0
Herentals;13011;Mediaanprijs huizen;2023;Alle huizen;298000,0
Herentals;13011;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;280000,0
Herentals;13011;Mediaanprijs huizen;2023;Open bebouwing;351925,0
Herentals;13011;Mediaanprijs huizen;2024;Alle huizen;291500,0
Herentals;13011;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;290000,0
Herentals;13011;Mediaanprijs huizen;2024;Open bebouwing;345000,0
Herentals;13011;Mediaanprijs huizen;2025;Alle huizen;316500,0
Herentals;13011;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;295000,0
Herentals;13011;Mediaanprijs huizen;2025;Open bebouwing;379750,0
Herenthout;13012;Mediaanprijs huizen;2010;Alle huizen;189500,0
Herenthout;13012;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;179000,0
Herenthout;13012;Mediaanprijs huizen;2010;Open bebouwing;212500,0
Herenthout;13012;Mediaanprijs huizen;2011;Alle huizen;224000,0
Herenthout;13012;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;212500,0
Herenthout;13012;Mediaanprijs huizen;2011;Open bebouwing;255000,0
Herenthout;13012;Mediaanprijs huizen;2012;Alle huizen;220000,0
Herenthout;13012;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;200000,0
Herenthout;13012;Mediaanprijs huizen;2012;Open bebouwing;260000,0
Herenthout;13012;Mediaanprijs huizen;2013;Alle huizen;212750,0
Herenthout;13012;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;201739,0
Herenthout;13012;Mediaanprijs huizen;2013;Open bebouwing;275000,0
Herenthout;13012;Mediaanprijs huizen;2014;Alle huizen;215000,0
Herenthout;13012;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;206220,0
Herenthout;13012;Mediaanprijs huizen;2014;Open bebouwing;250000,0
Herenthout;13012;Mediaanprijs huizen;2015;Alle huizen;230000,0
Herenthout;13012;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;185000,0
Herenthout;13012;Mediaanprijs huizen;2015;Open bebouwing;
Herenthout;13012;Mediaanprijs huizen;2016;Alle huizen;
Herenthout;13012;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;
Herenthout;13012;Mediaanprijs huizen;2016;Open bebouwing;
Herenthout;13012;Mediaanprijs huizen;2017;Alle huizen;218000,0
Herenthout;13012;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;210000,0
Herenthout;13012;Mediaanprijs huizen;2017;Open bebouwing;
Herenthout;13012;Mediaanprijs huizen;2018;Alle huizen;255000,0
Herenthout;13012;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;232500,0
Herenthout;13012;Mediaanprijs huizen;2018;Open bebouwing;270000,0
Herenthout;13012;Mediaanprijs huizen;2019;Alle huizen;255000,0
Herenthout;13012;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;224500,0
Herenthout;13012;Mediaanprijs huizen;2019;Open bebouwing;350000,0
Herenthout;13012;Mediaanprijs huizen;2020;Alle huizen;250000,0
Herenthout;13012;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;235000,0
Herenthout;13012;Mediaanprijs huizen;2020;Open bebouwing;
Herenthout;13012;Mediaanprijs huizen;2021;Alle huizen;275000,0
Herenthout;13012;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;255000,0
Herenthout;13012;Mediaanprijs huizen;2021;Open bebouwing;357500,0
Herenthout;13012;Mediaanprijs huizen;2022;Alle huizen;299000,0
Herenthout;13012;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;272500,0
Herenthout;13012;Mediaanprijs huizen;2022;Open bebouwing;322500,0
Herenthout;13012;Mediaanprijs huizen;2023;Alle huizen;300000,0
Herenthout;13012;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;299000,0
Herenthout;13012;Mediaanprijs huizen;2023;Open bebouwing;366500,0
Herenthout;13012;Mediaanprijs huizen;2024;Alle huizen;349000,0
Herenthout;13012;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;300000,0
Herenthout;13012;Mediaanprijs huizen;2024;Open bebouwing;396500,0
Herenthout;13012;Mediaanprijs huizen;2025;Alle huizen;310000,0
Herenthout;13012;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;269500,0
Herenthout;13012;Mediaanprijs huizen;2025;Open bebouwing;359500,0
Herselt;13013;Mediaanprijs huizen;2010;Alle huizen;170000,0
Herselt;13013;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;177450,0
Herselt;13013;Mediaanprijs huizen;2010;Open bebouwing;160000,0
Herselt;13013;Mediaanprijs huizen;2011;Alle huizen;175000,0
Herselt;13013;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;178750,0
Herselt;13013;Mediaanprijs huizen;2011;Open bebouwing;175000,0
Herselt;13013;Mediaanprijs huizen;2012;Alle huizen;174500,0
Herselt;13013;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;175000,0
Herselt;13013;Mediaanprijs huizen;2012;Open bebouwing;174000,0
Herselt;13013;Mediaanprijs huizen;2013;Alle huizen;190000,0
Herselt;13013;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;191750,0
Herselt;13013;Mediaanprijs huizen;2013;Open bebouwing;185000,0
Herselt;13013;Mediaanprijs huizen;2014;Alle huizen;197000,0
Herselt;13013;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;201250,0
Herselt;13013;Mediaanprijs huizen;2014;Open bebouwing;190000,0
Herselt;13013;Mediaanprijs huizen;2015;Alle huizen;190000,0
Herselt;13013;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;
Herselt;13013;Mediaanprijs huizen;2015;Open bebouwing;182500,0
Herselt;13013;Mediaanprijs huizen;2016;Alle huizen;182500,0
Herselt;13013;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;
Herselt;13013;Mediaanprijs huizen;2016;Open bebouwing;180000,0
Herselt;13013;Mediaanprijs huizen;2017;Alle huizen;228750,0
Herselt;13013;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;250000,0
Herselt;13013;Mediaanprijs huizen;2017;Open bebouwing;220000,0
Herselt;13013;Mediaanprijs huizen;2018;Alle huizen;210970,0
Herselt;13013;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;180000,0
Herselt;13013;Mediaanprijs huizen;2018;Open bebouwing;232000,0
Herselt;13013;Mediaanprijs huizen;2019;Alle huizen;235000,0
Herselt;13013;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;222500,0
Herselt;13013;Mediaanprijs huizen;2019;Open bebouwing;249000,0
Herselt;13013;Mediaanprijs huizen;2020;Alle huizen;210000,0
Herselt;13013;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;225000,0
Herselt;13013;Mediaanprijs huizen;2020;Open bebouwing;210000,0
Herselt;13013;Mediaanprijs huizen;2021;Alle huizen;232500,0
Herselt;13013;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;208750,0
Herselt;13013;Mediaanprijs huizen;2021;Open bebouwing;238000,0
Herselt;13013;Mediaanprijs huizen;2022;Alle huizen;270000,0
Herselt;13013;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;230000,0
Herselt;13013;Mediaanprijs huizen;2022;Open bebouwing;287500,0
Herselt;13013;Mediaanprijs huizen;2023;Alle huizen;285000,0
Herselt;13013;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;322500,0
Herselt;13013;Mediaanprijs huizen;2023;Open bebouwing;285000,0
Herselt;13013;Mediaanprijs huizen;2024;Alle huizen;300000,0
Herselt;13013;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;305000,0
Herselt;13013;Mediaanprijs huizen;2024;Open bebouwing;300000,0
Herselt;13013;Mediaanprijs huizen;2025;Alle huizen;315000,0
Herselt;13013;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;330000,0
Herselt;13013;Mediaanprijs huizen;2025;Open bebouwing;315000,0
Hoogstraten;13014;Mediaanprijs huizen;2010;Alle huizen;280000,0
Hoogstraten;13014;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;220250,0
Hoogstraten;13014;Mediaanprijs huizen;2010;Open bebouwing;315000,0
Hoogstraten;13014;Mediaanprijs huizen;2011;Alle huizen;301000,0
Hoogstraten;13014;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;250000,0
Hoogstraten;13014;Mediaanprijs huizen;2011;Open bebouwing;342000,0
Hoogstraten;13014;Mediaanprijs huizen;2012;Alle huizen;300000,0
Hoogstraten;13014;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;255000,0
Hoogstraten;13014;Mediaanprijs huizen;2012;Open bebouwing;350000,0
Hoogstraten;13014;Mediaanprijs huizen;2013;Alle huizen;290000,0
Hoogstraten;13014;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;260750,0
Hoogstraten;13014;Mediaanprijs huizen;2013;Open bebouwing;315000,0
Hoogstraten;13014;Mediaanprijs huizen;2014;Alle huizen;285000,0
Hoogstraten;13014;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;235000,0
Hoogstraten;13014;Mediaanprijs huizen;2014;Open bebouwing;323750,0
Hoogstraten;13014;Mediaanprijs huizen;2015;Alle huizen;305000,0
Hoogstraten;13014;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;256000,0
Hoogstraten;13014;Mediaanprijs huizen;2015;Open bebouwing;335000,0
Hoogstraten;13014;Mediaanprijs huizen;2016;Alle huizen;315000,0
Hoogstraten;13014;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;252000,0
Hoogstraten;13014;Mediaanprijs huizen;2016;Open bebouwing;355000,0
Hoogstraten;13014;Mediaanprijs huizen;2017;Alle huizen;317000,0
Hoogstraten;13014;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;270325,0
Hoogstraten;13014;Mediaanprijs huizen;2017;Open bebouwing;355000,0
Hoogstraten;13014;Mediaanprijs huizen;2018;Alle huizen;332000,0
Hoogstraten;13014;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;282500,0
Hoogstraten;13014;Mediaanprijs huizen;2018;Open bebouwing;374000,0
Hoogstraten;13014;Mediaanprijs huizen;2019;Alle huizen;332500,0
Hoogstraten;13014;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;315550,0
Hoogstraten;13014;Mediaanprijs huizen;2019;Open bebouwing;369000,0
Hoogstraten;13014;Mediaanprijs huizen;2020;Alle huizen;370000,0
Hoogstraten;13014;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;308500,0
Hoogstraten;13014;Mediaanprijs huizen;2020;Open bebouwing;397500,0
Hoogstraten;13014;Mediaanprijs huizen;2021;Alle huizen;402500,0
Hoogstraten;13014;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;340000,0
Hoogstraten;13014;Mediaanprijs huizen;2021;Open bebouwing;472500,0
Hoogstraten;13014;Mediaanprijs huizen;2022;Alle huizen;425000,0
Hoogstraten;13014;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;380000,0
Hoogstraten;13014;Mediaanprijs huizen;2022;Open bebouwing;465000,0
Hoogstraten;13014;Mediaanprijs huizen;2023;Alle huizen;411926,0
Hoogstraten;13014;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;377500,0
Hoogstraten;13014;Mediaanprijs huizen;2023;Open bebouwing;471000,0
Hoogstraten;13014;Mediaanprijs huizen;2024;Alle huizen;440000,0
Hoogstraten;13014;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;405000,0
Hoogstraten;13014;Mediaanprijs huizen;2024;Open bebouwing;472500,0
Hoogstraten;13014;Mediaanprijs huizen;2025;Alle huizen;479000,0
Hoogstraten;13014;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;420000,0
Hoogstraten;13014;Mediaanprijs huizen;2025;Open bebouwing;542500,0
Hulshout;13016;Mediaanprijs huizen;2010;Alle huizen;190000,0
Hulshout;13016;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;181000,0
Hulshout;13016;Mediaanprijs huizen;2010;Open bebouwing;210000,0
Hulshout;13016;Mediaanprijs huizen;2011;Alle huizen;215000,0
Hulshout;13016;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;191700,0
Hulshout;13016;Mediaanprijs huizen;2011;Open bebouwing;236700,0
Hulshout;13016;Mediaanprijs huizen;2012;Alle huizen;220000,0
Hulshout;13016;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;203250,0
Hulshout;13016;Mediaanprijs huizen;2012;Open bebouwing;235000,0
Hulshout;13016;Mediaanprijs huizen;2013;Alle huizen;210000,0
Hulshout;13016;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;175000,0
Hulshout;13016;Mediaanprijs huizen;2013;Open bebouwing;258000,0
Hulshout;13016;Mediaanprijs huizen;2014;Alle huizen;210000,0
Hulshout;13016;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;183500,0
Hulshout;13016;Mediaanprijs huizen;2014;Open bebouwing;220000,0
Hulshout;13016;Mediaanprijs huizen;2015;Alle huizen;212500,0
Hulshout;13016;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;
Hulshout;13016;Mediaanprijs huizen;2015;Open bebouwing;
Hulshout;13016;Mediaanprijs huizen;2016;Alle huizen;
Hulshout;13016;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;
Hulshout;13016;Mediaanprijs huizen;2016;Open bebouwing;
Hulshout;13016;Mediaanprijs huizen;2017;Alle huizen;220000,0
Hulshout;13016;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;190000,0
Hulshout;13016;Mediaanprijs huizen;2017;Open bebouwing;255000,0
Hulshout;13016;Mediaanprijs huizen;2018;Alle huizen;231025,0
Hulshout;13016;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;210000,0
Hulshout;13016;Mediaanprijs huizen;2018;Open bebouwing;270000,0
Hulshout;13016;Mediaanprijs huizen;2019;Alle huizen;238500,0
Hulshout;13016;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;199000,0
Hulshout;13016;Mediaanprijs huizen;2019;Open bebouwing;265000,0
Hulshout;13016;Mediaanprijs huizen;2020;Alle huizen;283000,0
Hulshout;13016;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;223500,0
Hulshout;13016;Mediaanprijs huizen;2020;Open bebouwing;307500,0
Hulshout;13016;Mediaanprijs huizen;2021;Alle huizen;261500,0
Hulshout;13016;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;224250,0
Hulshout;13016;Mediaanprijs huizen;2021;Open bebouwing;276000,0
Hulshout;13016;Mediaanprijs huizen;2022;Alle huizen;309450,0
Hulshout;13016;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;275000,0
Hulshout;13016;Mediaanprijs huizen;2022;Open bebouwing;350000,0
Hulshout;13016;Mediaanprijs huizen;2023;Alle huizen;355500,0
Hulshout;13016;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;285000,0
Hulshout;13016;Mediaanprijs huizen;2023;Open bebouwing;425000,0
Hulshout;13016;Mediaanprijs huizen;2024;Alle huizen;280000,0
Hulshout;13016;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;240000,0
Hulshout;13016;Mediaanprijs huizen;2024;Open bebouwing;320000,0
Hulshout;13016;Mediaanprijs huizen;2025;Alle huizen;355000,0
Hulshout;13016;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;315000,0
Hulshout;13016;Mediaanprijs huizen;2025;Open bebouwing;385000,0
Kasterlee;13017;Mediaanprijs huizen;2010;Alle huizen;253000,0
Kasterlee;13017;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;190000,0
Kasterlee;13017;Mediaanprijs huizen;2010;Open bebouwing;279500,0
Kasterlee;13017;Mediaanprijs huizen;2011;Alle huizen;245000,0
Kasterlee;13017;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;208500,0
Kasterlee;13017;Mediaanprijs huizen;2011;Open bebouwing;265000,0
Kasterlee;13017;Mediaanprijs huizen;2012;Alle huizen;240000,0
Kasterlee;13017;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;215000,0
Kasterlee;13017;Mediaanprijs huizen;2012;Open bebouwing;270000,0
Kasterlee;13017;Mediaanprijs huizen;2013;Alle huizen;250000,0
Kasterlee;13017;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;231000,0
Kasterlee;13017;Mediaanprijs huizen;2013;Open bebouwing;260000,0
Kasterlee;13017;Mediaanprijs huizen;2014;Alle huizen;255000,0
Kasterlee;13017;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;240000,0
Kasterlee;13017;Mediaanprijs huizen;2014;Open bebouwing;265000,0
Kasterlee;13017;Mediaanprijs huizen;2015;Alle huizen;270000,0
Kasterlee;13017;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;236000,0
Kasterlee;13017;Mediaanprijs huizen;2015;Open bebouwing;272250,0
Kasterlee;13017;Mediaanprijs huizen;2016;Alle huizen;250000,0
Kasterlee;13017;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;200000,0
